Fecha,Pozo,Dias,Qo mes (b),Qo prom. mes(bd),Qg mes (MMpc),Qg prom. mes (MMpcd),Qw mes (b),Qw prom. mes (bd),Fw (%),RGA (m3/m3),Días de Operación
01/07/2011,MOLOACÁN-503,31,195.42,6.30,0.11,0.00,0.00,0.00,0.00,99.78,31
01/07/2011,MOLOACÁN-511,31,195.42,6.30,0.11,0.00,411.42,13.27,67.80,99.78,31
01/07/2011,MOLOACÁN-513,31,459.73,14.83,0.15,0.00,347.58,11.21,43.05,57.46,31
01/07/2011,MOLOACÁN-514,31,195.42,6.30,0.11,0.00,211.94,6.84,52.03,99.78,31
01/07/2011,MOLOACÁN-515,31,195.42,6.30,0.11,0.00,211.94,6.84,52.03,99.78,31
01/07/2011,MOLOACÁN-518,31,195.42,6.30,0.11,0.00,211.94,6.84,52.03,99.78,31
01/07/2011,MOLOACÁN-617,31,393.94,12.71,0.11,0.00,0.00,0.00,0.00,49.49,31
01/07/2011,MOLOACÁN-618,31,787.87,25.42,0.22,0.01,0.00,0.00,0.00,49.49,31
01/07/2011,MOLOACÁN-620,31,393.94,12.71,0.11,0.00,0.00,0.00,0.00,49.49,31
01/07/2011,MOLOACÁN-624,31,196.97,6.35,0.11,0.00,217.97,7.03,52.53,98.97,31
01/07/2011,MOLOACÁN-625,31,184.25,5.94,0.10,0.00,202.91,6.55,52.41,99.00,29
01/07/2011,MOLOACÁN-628,31,393.94,12.71,0.22,0.01,0.00,0.00,0.00,98.97,31
01/07/2011,MOLOACÁN-633,31,196.97,6.35,0.11,0.00,0.00,0.00,0.00,98.97,31
01/07/2011,MOLOACÁN-637,31,171.45,5.53,0.10,0.00,188.72,6.09,52.40,99.00,27
01/07/2011,MOLOACÁN-640,31,196.97,6.35,0.11,0.00,0.00,0.00,0.00,98.97,31
01/07/2011,MOLOACÁN-646,31,196.97,6.35,0.11,0.00,0.00,0.00,0.00,98.97,31
01/07/2011,MOLOACÁN-648,31,393.94,12.71,0.11,0.00,0.00,0.00,0.00,49.49,31
01/07/2011,MOLOACÁN-656,31,984.84,31.77,0.33,0.01,0.00,0.00,0.00,59.38,31
01/07/2011,MOLOACÁN-661,31,196.97,6.35,0.11,0.00,437.19,14.10,68.94,98.97,31
01/07/2011,MOLOACÁN-664,31,196.97,6.35,0.11,0.00,0.00,0.00,0.00,98.97,31
01/07/2011,MOLOACÁN-667,31,393.94,12.71,0.11,0.00,0.00,0.00,0.00,49.49,31
01/07/2011,MOLOACÁN-680,31,196.97,6.35,0.11,0.00,0.00,0.00,0.00,98.97,31
01/07/2011,MOLOACÁN-683,31,196.97,6.35,0.11,0.00,435.82,14.06,68.87,98.97,31
01/07/2011,MOLOACÁN-686,31,196.97,6.35,0.11,0.00,0.00,0.00,0.00,98.97,31
01/07/2011,MOLOACÁN-689,31,787.87,25.42,0.22,0.01,0.00,0.00,0.00,49.49,31
01/07/2011,MOLOACÁN-690,31,196.97,6.35,0.11,0.00,653.92,21.09,76.85,98.97,31
01/07/2011,MOLOACÁN-699,31,196.97,6.35,0.11,0.00,217.97,7.03,52.53,98.97,31
01/07/2011,MOLOACÁN-701,31,393.94,12.71,0.22,0.01,217.94,7.03,35.62,98.97,31
01/07/2011,MOLOACÁN-705,31,196.97,6.35,0.11,0.00,442.55,14.28,69.20,98.97,31
01/07/2011,MOLOACÁN-713,31,196.97,6.35,0.11,0.00,0.00,0.00,0.00,98.97,31
01/07/2011,MOLOACÁN-801,31,779.94,25.16,0.33,0.01,"1,559.34",50.30,66.66,75.00,31
01/07/2011,MOLOACÁN-802,31,584.95,18.87,0.33,0.01,576.03,18.58,49.62,100.00,31
01/07/2011,MOLOACÁN-803,31,138.38,4.46,0.08,0.00,135.99,4.39,49.56,100.00,22
01/07/2011,MOLOACÁN-812,31,584.95,18.87,0.44,0.01,767.94,24.77,56.76,133.33,31
01/07/2011,MOLOACÁN-822,31,138.38,4.46,0.08,0.00,135.99,4.39,49.56,100.00,22
01/07/2011,MOLOACÁN-823,31,194.98,6.29,0.11,0.00,576.03,18.58,74.71,100.00,31
01/07/2011,MOLOACÁN-842,31,276.75,8.93,0.08,0.00,544.03,17.55,66.28,50.00,22
01/07/2011,MOLOACÁN-857,31,195.42,6.30,0.11,0.00,0.00,0.00,0.00,99.78,31
01/07/2011,MOLOACÁN-863,31,415.13,13.39,0.23,0.01,951.92,30.71,69.63,100.00,22
01/07/2011,MOLOACÁN-893,31,390.84,12.61,0.33,0.01,211.91,6.84,35.16,149.67,31
01/07/2011,MOLOACÁN-979,31,553.50,17.85,0.39,0.01,338.09,10.91,37.92,125.00,22
01/08/2011,MOLOACÁN-102D,31,188.69,6.09,0.11,0.00,193.99,6.26,50.69,99.28,30
01/08/2011,MOLOACÁN-111,31,194.98,6.29,0.11,0.00,200.88,6.48,50.74,99.23,31
01/08/2011,MOLOACÁN-112,31,389.97,12.58,0.11,0.00,401.75,12.96,50.74,49.61,31
01/08/2011,MOLOACÁN-132,31,194.98,6.29,0.11,0.00,0.00,0.00,0.00,99.23,31
01/08/2011,MOLOACÁN-186,31,584.95,18.87,0.22,0.01,0.00,0.00,0.00,66.15,31
01/08/2011,MOLOACÁN-313,31,196.40,6.34,0.11,0.00,654.55,21.11,76.92,99.78,31
01/08/2011,MOLOACÁN-315,31,392.81,12.67,0.11,0.00,0.00,0.00,0.00,49.89,31
01/08/2011,MOLOACÁN-316,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-319,31,196.40,6.34,0.11,0.00,218.18,7.04,52.63,99.78,31
01/08/2011,MOLOACÁN-320,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-324,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-325,31,392.81,12.67,0.11,0.00,654.55,21.11,62.50,49.89,31
01/08/2011,MOLOACÁN-327,31,392.81,12.67,0.22,0.01,218.15,7.04,35.71,99.78,31
01/08/2011,MOLOACÁN-328,31,392.81,12.67,0.11,0.00,436.36,14.08,52.63,49.89,31
01/08/2011,MOLOACÁN-329,31,196.40,6.34,0.11,0.00,872.73,28.15,81.63,99.78,31
01/08/2011,MOLOACÁN-330,31,196.40,6.34,0.11,0.00,266.67,8.60,57.59,99.78,31
01/08/2011,MOLOACÁN-337,31,392.81,12.67,0.11,0.00,654.55,21.11,62.50,49.89,31
01/08/2011,MOLOACÁN-339,31,196.40,6.34,0.11,0.00,436.43,14.08,68.96,99.78,31
01/08/2011,MOLOACÁN-340,31,196.40,6.34,0.11,0.00,218.18,7.04,52.63,99.78,31
01/08/2011,MOLOACÁN-342,31,194.98,6.29,0.11,0.00,0.00,0.00,0.00,99.23,31
01/08/2011,MOLOACÁN-343,31,196.40,6.34,0.11,0.00,218.18,7.04,52.63,99.78,31
01/08/2011,MOLOACÁN-344,31,196.40,6.34,0.11,0.00,218.18,7.04,52.63,99.78,31
01/08/2011,MOLOACÁN-346,31,589.21,19.01,0.11,0.00,0.00,0.00,0.00,33.26,31
01/08/2011,MOLOACÁN-347,31,194.98,6.29,0.11,0.00,0.00,0.00,0.00,99.23,31
01/08/2011,MOLOACÁN-350,31,584.95,18.87,0.33,0.01,0.00,0.00,0.00,99.23,31
01/08/2011,MOLOACÁN-351,31,196.40,6.34,0.11,0.00,178.51,5.76,47.61,99.78,31
01/08/2011,MOLOACÁN-352,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-355,31,392.81,12.67,0.22,0.01,436.36,14.08,52.63,99.78,31
01/08/2011,MOLOACÁN-357,31,196.40,6.34,0.22,0.01,0.00,0.00,0.00,199.56,31
01/08/2011,MOLOACÁN-359,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-365,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-367,31,194.98,6.29,0.11,0.00,0.00,0.00,0.00,99.23,31
01/08/2011,MOLOACÁN-375,31,196.40,6.34,0.22,0.01,218.18,7.04,52.63,199.56,31
01/08/2011,MOLOACÁN-376,31,196.40,6.34,0.11,0.00,436.43,14.08,68.96,99.78,31
01/08/2011,MOLOACÁN-378,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-387,31,276.75,8.93,0.26,0.01,518.69,16.73,65.21,168.82,31
01/08/2011,MOLOACÁN-388,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-391,31,194.98,6.29,0.11,0.00,200.88,6.48,50.74,99.23,31
01/08/2011,MOLOACÁN-395,31,392.81,12.67,0.11,0.00,436.36,14.08,52.63,49.89,31
01/08/2011,MOLOACÁN-396,31,196.40,6.34,0.22,0.01,872.73,28.15,81.63,199.56,31
01/08/2011,MOLOACÁN-4,31,188.69,6.09,0.11,0.00,117.57,3.79,38.39,99.20,30
01/08/2011,MOLOACÁN-406,31,279.02,9.00,0.08,0.00,127.43,4.11,31.35,49.95,31
01/08/2011,MOLOACÁN-409,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-410,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-414,31,194.98,6.29,0.11,0.00,0.00,0.00,0.00,99.23,31
01/08/2011,MOLOACÁN-416,31,194.98,6.29,0.11,0.00,0.00,0.00,0.00,99.23,31
01/08/2011,MOLOACÁN-421,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-422,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-428,31,194.98,6.29,0.11,0.00,200.88,6.48,50.74,99.23,31
01/08/2011,MOLOACÁN-438,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-440,31,194.98,6.29,0.22,0.01,0.00,0.00,0.00,198.45,31
01/08/2011,MOLOACÁN-442,31,584.95,18.87,0.33,0.01,401.75,12.96,40.72,99.23,31
01/08/2011,MOLOACÁN-454,31,389.97,12.58,0.22,0.01,200.85,6.48,33.99,99.23,31
01/08/2011,MOLOACÁN-459,31,196.40,6.34,0.06,0.00,0.00,0.00,0.00,49.89,31
01/08/2011,MOLOACÁN-461,31,314.49,10.14,0.17,0.01,479.39,15.46,60.39,99.04,31
01/08/2011,MOLOACÁN-462,31,314.49,10.14,0.17,0.01,78.21,2.52,19.92,99.04,31
01/08/2011,MOLOACÁN-468,31,196.40,6.34,0.11,0.00,218.18,7.04,52.63,99.78,31
01/08/2011,MOLOACÁN-470,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-475,31,196.40,6.34,0.11,0.00,218.18,7.04,52.63,99.78,31
01/08/2011,MOLOACÁN-483,31,194.98,6.29,0.33,0.01,185.42,5.98,48.74,297.68,31
01/08/2011,MOLOACÁN-485,31,584.95,18.87,0.22,0.01,602.63,19.44,50.74,66.15,31
01/08/2011,MOLOACÁN-503,31,194.98,6.29,0.11,0.00,0.00,0.00,0.00,99.23,31
01/08/2011,MOLOACÁN-511,31,194.98,6.29,0.11,0.00,389.94,12.58,66.66,99.23,31
01/08/2011,MOLOACÁN-513,31,389.97,12.58,0.11,0.00,401.75,12.96,50.74,49.61,31
01/08/2011,MOLOACÁN-514,31,194.98,6.29,0.11,0.00,200.88,6.48,50.74,99.23,31
01/08/2011,MOLOACÁN-515,31,194.98,6.29,0.11,0.00,200.88,6.48,50.74,99.23,31
01/08/2011,MOLOACÁN-518,31,194.98,6.29,0.11,0.00,200.88,6.48,50.74,99.23,31
01/08/2011,MOLOACÁN-617,31,392.81,12.67,0.11,0.00,0.00,0.00,0.00,49.89,31
01/08/2011,MOLOACÁN-618,31,785.62,25.34,0.22,0.01,0.00,0.00,0.00,49.89,31
01/08/2011,MOLOACÁN-620,31,392.81,12.67,0.11,0.00,0.00,0.00,0.00,49.89,31
01/08/2011,MOLOACÁN-624,31,196.40,6.34,0.11,0.00,218.18,7.04,52.63,99.78,31
01/08/2011,MOLOACÁN-625,31,196.40,6.34,0.11,0.00,218.18,7.04,52.63,99.78,31
01/08/2011,MOLOACÁN-628,31,392.81,12.67,0.22,0.01,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-633,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-637,31,196.40,6.34,0.11,0.00,218.18,7.04,52.63,99.78,31
01/08/2011,MOLOACÁN-640,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-646,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-648,31,392.81,12.67,0.11,0.00,0.00,0.00,0.00,49.89,31
01/08/2011,MOLOACÁN-656,31,843.64,27.21,0.29,0.01,0.00,0.00,0.00,61.49,31
01/08/2011,MOLOACÁN-661,31,196.40,6.34,0.11,0.00,437.61,14.12,69.02,99.78,31
01/08/2011,MOLOACÁN-664,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-667,31,392.81,12.67,0.11,0.00,0.00,0.00,0.00,49.89,31
01/08/2011,MOLOACÁN-680,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-683,31,196.40,6.34,0.11,0.00,436.23,14.07,68.95,99.78,31
01/08/2011,MOLOACÁN-686,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-689,31,785.62,25.34,0.22,0.01,0.00,0.00,0.00,49.89,31
01/08/2011,MOLOACÁN-690,31,196.40,6.34,0.11,0.00,654.55,21.11,76.92,99.78,31
01/08/2011,MOLOACÁN-699,31,196.40,6.34,0.11,0.00,218.18,7.04,52.63,99.78,31
01/08/2011,MOLOACÁN-701,31,392.81,12.67,0.22,0.01,218.15,7.04,35.71,99.78,31
01/08/2011,MOLOACÁN-705,31,196.40,6.34,0.11,0.00,442.98,14.29,69.28,99.78,31
01/08/2011,MOLOACÁN-713,31,196.40,6.34,0.11,0.00,0.00,0.00,0.00,99.78,31
01/08/2011,MOLOACÁN-801,31,779.94,25.16,0.33,0.01,"1,554.88",50.16,66.60,75.00,31
01/08/2011,MOLOACÁN-802,31,584.95,18.87,0.33,0.01,574.38,18.53,49.54,100.00,31
01/08/2011,MOLOACÁN-803,31,194.98,6.29,0.11,0.00,191.46,6.18,49.54,100.00,31
01/08/2011,MOLOACÁN-812,31,584.95,18.87,0.44,0.01,765.75,24.70,56.69,133.33,31
01/08/2011,MOLOACÁN-822,31,194.98,6.29,0.11,0.00,191.46,6.18,49.54,100.00,31
01/08/2011,MOLOACÁN-823,31,194.98,6.29,0.11,0.00,574.38,18.53,74.66,100.00,31
01/08/2011,MOLOACÁN-842,31,389.97,12.58,0.11,0.00,765.95,24.71,66.26,50.00,31
01/08/2011,MOLOACÁN-857,31,194.98,6.29,0.11,0.00,0.00,0.00,0.00,99.23,31
01/08/2011,MOLOACÁN-863,31,584.95,18.87,0.33,0.01,"1,340.22",43.23,69.62,100.00,31
01/08/2011,MOLOACÁN-893,31,320.78,10.35,0.25,0.01,200.60,6.47,38.47,137.81,31
01/08/2011,MOLOACÁN-979,31,779.94,25.16,0.55,0.02,475.99,15.35,37.90,125.00,31
01/09/2011,MOLOACÁN-102D,30,188.69,6.29,0.11,0.00,196.12,6.54,50.96,100.00,30
01/09/2011,MOLOACÁN-111,30,188.69,6.29,0.11,0.00,196.12,6.54,50.96,100.00,30
01/09/2011,MOLOACÁN-112,30,377.39,12.58,0.11,0.00,392.24,13.07,50.96,50.00,30
01/09/2011,MOLOACÁN-132,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-186,30,566.08,18.87,0.21,0.01,0.00,0.00,0.00,66.67,30
01/09/2011,MOLOACÁN-313,30,188.69,6.29,0.11,0.00,641.35,21.38,77.27,100.00,30
01/09/2011,MOLOACÁN-315,30,377.39,12.58,0.11,0.00,0.00,0.00,0.00,50.00,30
01/09/2011,MOLOACÁN-316,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-319,30,188.69,6.29,0.11,0.00,213.78,7.13,53.12,100.00,30
01/09/2011,MOLOACÁN-320,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-324,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-325,30,377.39,12.58,0.11,0.00,641.35,21.38,62.96,50.00,30
01/09/2011,MOLOACÁN-327,30,377.39,12.58,0.21,0.01,213.75,7.13,36.16,100.00,30
01/09/2011,MOLOACÁN-328,30,377.39,12.58,0.11,0.00,427.57,14.25,53.12,50.00,30
01/09/2011,MOLOACÁN-329,30,188.69,6.29,0.11,0.00,855.13,28.50,81.92,100.00,30
01/09/2011,MOLOACÁN-330,30,188.69,6.29,0.11,0.00,261.29,8.71,58.07,100.00,30
01/09/2011,MOLOACÁN-337,30,377.39,12.58,0.11,0.00,641.35,21.38,62.96,50.00,30
01/09/2011,MOLOACÁN-339,30,188.69,6.29,0.11,0.00,427.63,14.25,69.38,100.00,30
01/09/2011,MOLOACÁN-340,30,188.69,6.29,0.11,0.00,213.78,7.13,53.12,100.00,30
01/09/2011,MOLOACÁN-342,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-343,30,188.69,6.29,0.11,0.00,213.78,7.13,53.12,100.00,30
01/09/2011,MOLOACÁN-344,30,188.69,6.29,0.11,0.00,213.78,7.13,53.12,100.00,30
01/09/2011,MOLOACÁN-346,30,566.08,18.87,0.11,0.00,0.00,0.00,0.00,33.33,30
01/09/2011,MOLOACÁN-347,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-350,30,566.08,18.87,0.32,0.01,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-351,30,188.69,6.29,0.11,0.00,174.91,5.83,48.10,100.00,30
01/09/2011,MOLOACÁN-352,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-355,30,377.39,12.58,0.21,0.01,427.57,14.25,53.12,100.00,30
01/09/2011,MOLOACÁN-357,30,188.69,6.29,0.21,0.01,0.00,0.00,0.00,200.00,30
01/09/2011,MOLOACÁN-359,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-365,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-367,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-375,30,188.69,6.29,0.21,0.01,213.78,7.13,53.12,200.00,30
01/09/2011,MOLOACÁN-376,30,188.69,6.29,0.11,0.00,427.63,14.25,69.38,100.00,30
01/09/2011,MOLOACÁN-378,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-387,30,188.69,6.29,0.21,0.01,588.36,19.61,75.72,200.00,30
01/09/2011,MOLOACÁN-388,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-391,30,188.69,6.29,0.11,0.00,196.12,6.54,50.96,100.00,30
01/09/2011,MOLOACÁN-395,30,377.39,12.58,0.11,0.00,427.57,14.25,53.12,50.00,30
01/09/2011,MOLOACÁN-396,30,188.69,6.29,0.21,0.01,855.13,28.50,81.92,200.00,30
01/09/2011,MOLOACÁN-4,30,188.69,6.29,0.11,0.00,196.12,6.54,50.96,100.00,30
01/09/2011,MOLOACÁN-406,30,188.69,6.29,0.05,0.00,213.78,7.13,53.12,50.00,30
01/09/2011,MOLOACÁN-409,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-410,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-414,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-416,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-421,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-422,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-428,30,188.69,6.29,0.11,0.00,196.12,6.54,50.96,100.00,30
01/09/2011,MOLOACÁN-438,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-440,30,188.69,6.29,0.21,0.01,0.00,0.00,0.00,200.00,30
01/09/2011,MOLOACÁN-442,30,566.08,18.87,0.32,0.01,392.24,13.07,40.93,100.00,30
01/09/2011,MOLOACÁN-454,30,377.39,12.58,0.21,0.01,196.09,6.54,34.19,100.00,30
01/09/2011,MOLOACÁN-459,30,188.69,6.29,0.05,0.00,0.00,0.00,0.00,50.00,30
01/09/2011,MOLOACÁN-461,30,188.69,6.29,0.11,0.00,588.36,19.61,75.72,100.00,30
01/09/2011,MOLOACÁN-462,30,188.69,6.29,0.11,0.00,196.12,6.54,50.96,100.00,30
01/09/2011,MOLOACÁN-468,30,188.69,6.29,0.11,0.00,213.78,7.13,53.12,100.00,30
01/09/2011,MOLOACÁN-470,30,81.77,2.73,0.05,0.00,0.00,0.00,0.00,100.21,13
01/09/2011,MOLOACÁN-475,30,188.69,6.29,0.11,0.00,213.78,7.13,53.12,100.00,30
01/09/2011,MOLOACÁN-483,30,188.69,6.29,0.32,0.01,181.03,6.03,48.96,300.00,30
01/09/2011,MOLOACÁN-485,30,566.08,18.87,0.21,0.01,588.36,19.61,50.96,66.67,30
01/09/2011,MOLOACÁN-503,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-511,30,188.69,6.29,0.11,0.00,380.70,12.69,66.86,100.00,30
01/09/2011,MOLOACÁN-513,30,377.39,12.58,0.11,0.00,392.24,13.07,50.96,50.00,30
01/09/2011,MOLOACÁN-514,30,188.69,6.29,0.11,0.00,196.12,6.54,50.96,100.00,30
01/09/2011,MOLOACÁN-515,30,188.69,6.29,0.11,0.00,196.12,6.54,50.96,100.00,30
01/09/2011,MOLOACÁN-518,30,188.69,6.29,0.11,0.00,196.12,6.54,50.96,100.00,30
01/09/2011,MOLOACÁN-617,30,377.39,12.58,0.11,0.00,0.00,0.00,0.00,50.00,30
01/09/2011,MOLOACÁN-618,30,754.78,25.16,0.21,0.01,0.00,0.00,0.00,50.00,30
01/09/2011,MOLOACÁN-620,30,377.39,12.58,0.11,0.00,0.00,0.00,0.00,50.00,30
01/09/2011,MOLOACÁN-624,30,188.69,6.29,0.11,0.00,213.78,7.13,53.12,100.00,30
01/09/2011,MOLOACÁN-625,30,188.69,6.29,0.11,0.00,213.78,7.13,53.12,100.00,30
01/09/2011,MOLOACÁN-628,30,377.39,12.58,0.21,0.01,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-633,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-637,30,188.69,6.29,0.11,0.00,213.78,7.13,53.12,100.00,30
01/09/2011,MOLOACÁN-640,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-646,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-648,30,377.39,12.58,0.11,0.00,0.00,0.00,0.00,50.00,30
01/09/2011,MOLOACÁN-656,30,566.08,18.87,0.21,0.01,0.00,0.00,0.00,66.67,30
01/09/2011,MOLOACÁN-661,30,188.69,6.29,0.11,0.00,428.79,14.29,69.44,100.00,30
01/09/2011,MOLOACÁN-664,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-667,30,377.39,12.58,0.11,0.00,0.00,0.00,0.00,50.00,30
01/09/2011,MOLOACÁN-680,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-683,30,188.69,6.29,0.11,0.00,427.44,14.25,69.37,100.00,30
01/09/2011,MOLOACÁN-686,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-689,30,754.78,25.16,0.21,0.01,0.00,0.00,0.00,50.00,30
01/09/2011,MOLOACÁN-690,30,188.69,6.29,0.11,0.00,641.35,21.38,77.27,100.00,30
01/09/2011,MOLOACÁN-699,30,188.69,6.29,0.11,0.00,213.78,7.13,53.12,100.00,30
01/09/2011,MOLOACÁN-701,30,377.39,12.58,0.21,0.01,213.75,7.13,36.16,100.00,30
01/09/2011,MOLOACÁN-705,30,188.69,6.29,0.11,0.00,434.04,14.47,69.70,100.00,30
01/09/2011,MOLOACÁN-713,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-801,30,754.78,25.16,0.32,0.01,"1,504.73",50.16,66.60,75.00,30
01/09/2011,MOLOACÁN-802,30,566.08,18.87,0.32,0.01,555.85,18.53,49.54,100.00,30
01/09/2011,MOLOACÁN-803,30,188.69,6.29,0.11,0.00,185.28,6.18,49.54,100.00,30
01/09/2011,MOLOACÁN-812,30,566.08,18.87,0.42,0.01,741.05,24.70,56.69,133.33,30
01/09/2011,MOLOACÁN-822,30,188.69,6.29,0.11,0.00,185.28,6.18,49.54,100.00,30
01/09/2011,MOLOACÁN-823,30,188.69,6.29,0.11,0.00,555.85,18.53,74.66,100.00,30
01/09/2011,MOLOACÁN-842,30,377.39,12.58,0.11,0.00,741.25,24.71,66.26,50.00,30
01/09/2011,MOLOACÁN-857,30,188.69,6.29,0.11,0.00,0.00,0.00,0.00,100.00,30
01/09/2011,MOLOACÁN-863,30,566.08,18.87,0.32,0.01,"1,296.98",43.23,69.62,100.00,30
01/09/2011,MOLOACÁN-893,30,188.69,6.29,0.11,0.00,196.12,6.54,50.96,100.00,30
01/09/2011,MOLOACÁN-979,30,754.78,25.16,0.53,0.02,460.64,15.35,37.90,125.00,30
01/10/2011,MOLOACÁN-102D,31,195.44,6.30,0.11,0.00,202.88,6.54,50.93,99.92,31
01/10/2011,MOLOACÁN-111,31,195.44,6.30,0.11,0.00,202.88,6.54,50.93,99.92,31
01/10/2011,MOLOACÁN-112,31,390.89,12.61,0.11,0.00,405.75,13.09,50.93,49.96,31
01/10/2011,MOLOACÁN-132,31,195.44,6.30,0.11,0.00,0.00,0.00,0.00,99.92,31
01/10/2011,MOLOACÁN-186,31,586.33,18.91,0.22,0.01,0.00,0.00,0.00,66.61,31
01/10/2011,MOLOACÁN-313,31,192.22,6.20,0.11,0.00,651.49,21.02,77.22,100.13,31
01/10/2011,MOLOACÁN-315,31,384.43,12.40,0.11,0.00,0.00,0.00,0.00,50.07,31
01/10/2011,MOLOACÁN-316,31,192.22,6.20,0.11,0.00,0.00,0.00,0.00,100.13,31
01/10/2011,MOLOACÁN-319,31,192.22,6.20,0.11,0.00,217.16,7.01,53.05,100.13,31
01/10/2011,MOLOACÁN-320,31,192.22,6.20,0.11,0.00,0.00,0.00,0.00,100.13,31
01/10/2011,MOLOACÁN-324,31,192.22,6.20,0.11,0.00,0.00,0.00,0.00,100.13,31
01/10/2011,MOLOACÁN-325,31,384.43,12.40,0.11,0.00,651.49,21.02,62.89,50.07,31
