NOMBRE DE POZO,TIPO DE TERMINACION,CIMA DE INTERVALO,BASE DE INTERVALO,"PROGRAMA
",NOMBRE DEL YACIMIENTO,ESTADO ACTUAL DEL INTERVALO,CIMA DISPARO,BASE DISPARO,FECHA DE DISPARO,FECHA DE CIERRE,TIPO DE PISTOLA,DIAMETRO DE LA PISTOLA,DENSIDAD DE CARGA,LONGITUD DEL DISPARO,FASE DEL DISPARO,DIAMETRO DEL DISPARO
MOLOACAN-384,INTERVALO DISPARADO,401,404,REPARACION,ENCANTO,CEMENTADO,401,404,16/07/1990,SIN INFORMACION,CJ,1.6875,13,3,90,0.31
MOLOACAN-384,INTERVALO DISPARADO,395,397,REPARACION,ENCANTO,CEMENTADO,395,397,16/07/1990,SIN INFORMACION,CJ,1.6875,13,2,90,0.31
MOLOACAN-384,INTERVALO DISPARADO,384,391,REPARACION,ENCANTO,CEMENTADO,384,391,16/07/1990,SIN INFORMACION,CJ,1.6875,13,7,90,0.31
MOLOACAN-385,INTERVALO DISPARADO,420,426,TERMINACION,ENCANTO,CEMENTADO,420,426,29/07/1970,20/05/1979,CJ,1.6875,13,6,90,0.31
MOLOACAN-385,INTERVALO DISPARADO,404,406,REPARACION,ENCANTO,CEMENTADO,404,406,18/05/1979,20/05/1979,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-385,INTERVALO DISPARADO,386,388,REPARACION,ENCANTO,CEMENTADO,386,388,18/05/1979,20/05/1979,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-385,INTERVALO DISPARADO,371,376,REPARACION,ENCANTO,AISLADO TXC,371,376,22/05/1979,30/05/1979,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-385,INTERVALO DISPARADO,235,238,REPARACION,ENCANTO,CEMENTADO,235,238,31/05/1979,01/12/1990,SCALLOP,1.5625,SIN INFORMACION,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-385,INTERVALO DISPARADO,222,225,REPARACION,ENCANTO,CEMENTADO,222,225,05/06/1979,01/12/1990,SCALLOP,1.6875,SIN INFORMACION,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-385,INTERVALO DISPARADO,207,219,REPARACION,ENCANTO,CEMENTADO,207,219,21/07/1983,01/12/1990,CJ,1.6875,SIN INFORMACION,12,90,0.27
MOLOACAN-385,INTERVALO DISPARADO,419,432,REPARACION,ENCANTO,CEMENTADO,419,432,10/12/1990,08/03/1992,SCALLOP,1.5625,4,13,SIN INFORMACION,SIN INFORMACION
MOLOACAN-385,INTERVALO DISPARADO,371,376,REPARACION,ENCANTO,CEMENTADO,371,376,10/12/1990,08/03/1992,SCALLOP,1.5625,4,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-385,INTERVALO DISPARADO,366,368,REPARACION,ENCANTO,CEMENTADO,366,368,10/12/1990,08/03/1992,SCALLOP,1.5625,4,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-385,INTERVALO DISPARADO,354,366,REPARACION,ENCANTO,CEMENTADO,354,366,10/12/1990,17/03/1992,SCALLOP,1.5625,4,8,SIN INFORMACION,SIN INFORMACION
MOLOACAN-385,INTERVALO DISPARADO,419,423,REPARACION,ENCANTO,ABIERTO,419,423,21/03/1992,SIN INFORMACION,JRC,1.6875,13,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-385,INTERVALO DISPARADO,353,362,REPARACION,ENCANTO,ABIERTO,353,362,21/03/1992,SIN INFORMACION,JRC,1.6875,13,9,SIN INFORMACION,SIN INFORMACION
MOLOACAN-386,INTERVALO DISPARADO,391,394,TERMINACION,ENCANTO,AISLADO TXC,391,394,28/04/1971,05/05/1975,CJ,1.6875,13,3,90,0.31
MOLOACAN-386,INTERVALO DISPARADO,258,266,REPARACION,ENCANTO,ABIERTO,258,266,06/05/1975,SIN INFORMACION,CJ,1.6875,13,8,90,0.31
MOLOACAN-386,INTERVALO DISPARADO,249,252,REPARACION,ENCANTO,ABIERTO,249,252,06/05/1975,SIN INFORMACION,CJ,1.6875,13,3,90,0.31
MOLOACAN-386,INTERVALO DISPARADO,241,243,REPARACION,ENCANTO,ABIERTO,241,243,06/05/1975,SIN INFORMACION,CJ,1.6875,13,2,90,0.31
MOLOACAN-387,INTERVALO DISPARADO,435,442,TERMINACION,ENCANTO,AISLADO TXC,435,442,11/08/1970,21/12/1974,CJ,1.6875,13,7,90,0.31
MOLOACAN-387,INTERVALO DISPARADO,406,408,REPARACION,ENCANTO,SIN INFORMACION,406,408,25/12/1974,SIN INFORMACION,CJ,1.6875,13,2,90,0.31
MOLOACAN-387,INTERVALO DISPARADO,398,400,REPARACION,ENCANTO,SIN INFORMACION,398,400,25/12/1974,SIN INFORMACION,CJ,1.6875,13,2,90,0.31
MOLOACAN-387,INTERVALO DISPARADO,386,394,REPARACION,ENCANTO,SIN INFORMACION,386,394,29/12/1974,SIN INFORMACION,CJ,1.6875,13,8,90,0.31
MOLOACAN-387,INTERVALO DISPARADO,355,365,REPARACION,ENCANTO,CEMENTADO,355,365,07/06/1977,24/04/1991,CJ,1.6875,13,10,90,0.31
MOLOACAN-387,INTERVALO DISPARADO,435,445,REPARACION,ENCANTO,ABIERTO,435,445,30/04/1991,SIN INFORMACION,SCALLOP,1.5625,6,10,SIN INFORMACION,SIN INFORMACION
MOLOACAN-387,INTERVALO DISPARADO,406,408,REPARACION,ENCANTO,ABIERTO,406,408,30/04/1991,SIN INFORMACION,SCALLOP,1.5625,6,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-387,INTERVALO DISPARADO,398,400,REPARACION,ENCANTO,ABIERTO,398,400,30/04/1991,SIN INFORMACION,SCALLOP,1.5625,6,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-387,INTERVALO DISPARADO,386,394,REPARACION,ENCANTO,ABIERTO,386,394,30/04/1991,SIN INFORMACION,SCALLOP,1.5625,6,8,SIN INFORMACION,SIN INFORMACION
MOLOACAN-388,INTERVALO DISPARADO,449,451,TERMINACION,ENCANTO,ABIERTO,449,451,20/07/1970,30/01/1975,CJ,1.6875,13,2,90,0.31
MOLOACAN-388,INTERVALO DISPARADO,406,413,TERMINACION,ENCANTO,ABIERTO,406,413,20/07/1970,30/01/1975,CJ,1.6875,13,7,90,0.31
MOLOACAN-388,INTERVALO DISPARADO,321,327,REPARACION,ENCANTO,CEMENTADO,321,327,31/01/1975,26/09/1991,CJ,1.6875,13,6,90,0.31
MOLOACAN-388,INTERVALO DISPARADO,312,317,REPARACION,ENCANTO,CEMENTADO,312,317,02/02/1975,26/09/1991,CJ,1.6875,13,5,90,0.31
MOLOACAN-388,INTERVALO DISPARADO,299,306,REPARACION,ENCANTO,CEMENTADO,299,306,04/02/1975,26/09/1991,CJ,1.6875,13,7,90,0.31
MOLOACAN-389,INTERVALO DISPARADO,315,317,TERMINACION,ENCANTO,AISLADO TXC,315,317,08/09/1970,09/09/1970,CJ,1.6875,13,2,90,0.31
MOLOACAN-389,INTERVALO DISPARADO,303,306,TERMINACION,ENCANTO,CEMENTADO,303,306,10/09/1970,19/10/2006,CJ,1.6875,13,3,90,0.31
MOLOACAN-390,INTERVALO DISPARADO,434,448,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,434,448,09/07/1970,SIN INFORMACION,CJ,1.6875,13,14,90,0.31
MOLOACAN-390,INTERVALO DISPARADO,412,421,REPARACION,ENCANTO,AISLADO TXC,412,421,27/02/1976,SIN INFORMACION,CJ,1.6875,13,9,90,0.31
MOLOACAN-390,INTERVALO DISPARADO,345,347,REPARACION,ENCANTO,AISLADO TXC,345,347,01/02/1976,SIN INFORMACION,CJ,1.6875,13,2,90,0.31
MOLOACAN-390,INTERVALO DISPARADO,300,306,REPARACION,ENCANTO,AISLADO TXC,300,306,04/02/1976,07/08/1984,CJ,1.6875,13,6,90,0.31
MOLOACAN-390,INTERVALO DISPARADO,233,237,REPARACION,ENCANTO,CEMENTADO,233,237,08/08/1984,09/02/1984,CJ,1.6875,13,4,90,0.31
MOLOACAN-390,INTERVALO DISPARADO,233,237,REPARACION,ENCANTO,CEMENTADO,233,237,09/08/1984,09/02/1984,CJ,1.6875,13,4,90,0.31
MOLOACAN-390,INTERVALO DISPARADO,213,219,REPARACION,ENCANTO,CEMENTADO,213,219,10/08/1984,09/02/1984,CJ,1.6875,13,6,90,0.31
MOLOACAN-391,INTERVALO DISPARADO,305,310,REPARACION,ENCANTO,ABIERTO,305,310,12/05/1983,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-391,INTERVALO DISPARADO,313,314,REPARACION,ENCANTO,CEMENTADO,313,314,02/05/1983,08/10/1983,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,1,SIN INFORMACION,SIN INFORMACION
MOLOACAN-391,INTERVALO DISPARADO,378,385,REPARACION,ENCANTO,CEMENTADO,378,385,09/05/1983,10/05/1983,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-391,INTERVALO DISPARADO,527,534,TERMINACION,ENCANTO,CEMENTADO,527,534,13/02/1972,30/04/1983,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-394,INTERVALO DISPARADO,486,500,TERMINACION,ENCANTO,ABIERTO,486,500,10/05/1970,SIN INFORMACION,CJ,1.6875,13,14,SIN INFORMACION,0.31
MOLOACAN-394,INTERVALO DISPARADO,505,509,TERMINACION,ENCANTO,ABIERTO,505,509,10/05/1970,SIN INFORMACION,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-395,INTERVALO DISPARADO,497,507,TERMINACION,ENCANTO,ABIERTO,497,507,21/10/1971,SIN INFORMACION,SCALOPE,1.5625,13,10,SIN INFORMACION,0.31
MOLOACAN-396,INTERVALO DISPARADO,425,435,REPARACION,ENCANTO,ABIERTO,425,435,29/10/1991,SIN INFORMACION,JRC,1.6875,9,10,SIN INFORMACION,SIN INFORMACION
MOLOACAN-396,INTERVALO DISPARADO,439,442,REPARACION,ENCANTO,ABIERTO,439,442,29/10/1991,SIN INFORMACION,JRC,1.6875,9,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-396,INTERVALO DISPARADO,463,469,TERMINACION,ENCANTO,ABIERTO,463,469,29/10/1991,SIN INFORMACION,JRC,1.6875,9,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-396,INTERVALO DISPARADO,252,254,REPARACION,ENCANTO,AISLADO TXC,252,254,21/08/1989,20/09/1991,CJ,1.6875,4,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-396,INTERVALO DISPARADO,259,265,REPARACION,ENCANTO,AISLADO TXC,259,265,26/08/1989,20/09/1991,CJ,1.6875,4,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-396,INTERVALO DISPARADO,262,265,REPARACION,ENCANTO,AISLADO TXC,262,265,21/08/1989,20/09/1991,CJ,1.6875,4,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-396,INTERVALO DISPARADO,274,276,REPARACION,ENCANTO,AISLADO TXC,274,276,26/08/1989,20/09/1991,CJ,1.6875,4,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-396,INTERVALO DISPARADO,274,276,REPARACION,ENCANTO,AISLADO TXC,274,276,23/08/1989,20/09/1991,CJ,1.6875,4,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-396,INTERVALO DISPARADO,292,299,REPARACION,ENCANTO,AISLADO TXC,292,299,16/08/1989,18/08/1989,SUPER ION,1.5625,4,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-396,INTERVALO DISPARADO,336,338,REPARACION,ENCANTO,AISLADO TXC,336,338,21/04/1984,13/08/1989,CJ,1.6875,13,2,SIN INFORMACION,0.275590551
MOLOACAN-396,INTERVALO DISPARADO,368,370,REPARACION,ENCANTO,AISLADO TXC,368,370,21/04/1984,12/08/1989,CJ,1.6875,13,2,SIN INFORMACION,0.275590551
MOLOACAN-396,INTERVALO DISPARADO,402,404,REPARACION,ENCANTO,AISLADO TXC,402,404,21/04/1984,12/08/1989,CJ,1.6875,13,2,SIN INFORMACION,0.275590551
MOLOACAN-396,INTERVALO DISPARADO,425,435,REPARACION,ENCANTO,AISLADO TXD,425,435,23/07/1976,19/04/1984,CJ,1.6875,13,10,SIN INFORMACION,0.275590551
MOLOACAN-396,INTERVALO DISPARADO,439,442,REPARACION,ENCANTO,AISLADO TXD,439,442,23/07/1976,18/04/1984,CJ,1.6875,13,3,SIN INFORMACION,0.275590551
MOLOACAN-396,INTERVALO DISPARADO,448,450,REPARACION,ENCANTO,AISLADO TXD,448,450,23/07/1976,17/04/1984,CJ,1.6875,13,2,SIN INFORMACION,0.275590551
MOLOACAN-396,INTERVALO DISPARADO,463,471,TERMINACION,ENCANTO,AISLADO TXD,463,471,06/03/1971,21/07/1976,CJ,1.6875,13,8,SIN INFORMACION,0.31496063
MOLOACAN-397,INTERVALO DISPARADO,448,455,TERMINACION,ENCANTO,ABIERTO,448,455,25/06/1975,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-398,INTERVALO DISPARADO,426,434,TERMINACION,ENCANTO,ABIERTO,426,434,17/11/1970,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,421,426,TERMINACION,ENCANTO,ABIERTO,421,426,25/09/1991,SIN INFORMACION,JRC,1.6875,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,255,259,REPARACION,ENCANTO,CEMENTADO,255,259,02/03/1981,12/11/1991,CJ,1.6875,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,261,268,REPARACION,ENCANTO,CEMENTADO,261,268,01/07/1983,12/11/1991,CJ,1.6875,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,294,296,REPARACION,ENCANTO,CEMENTADO,294,296,27/08/1980,12/11/1991,CJ,1.6875,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,303,307,REPARACION,ENCANTO,CEMENTADO,303,307,26/08/1980,12/11/1991,CJ,1.6875,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,311.5,312.5,REPARACION,ENCANTO,CEMENTADO,311.5,312.5,22/12/1982,12/11/1991,CJ,1.6875,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,323,324,REPARACION,ENCANTO,CEMENTADO,323,324,21/08/1980,22/08/1980,CJ,1.6875,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,375,377,REPARACION,ENCANTO,AISLADO TXC,375,377,09/05/1979,20/08/1980,CJ,1.6875,13,2,SIN INFORMACION,0.275590551
MOLOACAN-399,INTERVALO DISPARADO,385,388,REPARACION,ENCANTO,AISLADO TXC,385,388,09/05/1979,20/08/1980,CJ,1.6875,13,3,SIN INFORMACION,0.275590551
MOLOACAN-399,INTERVALO DISPARADO,385,388,REPARACION,ENCANTO,AISLADO TXC,385,388,07/05/1979,20/08/1980,SCALLOP,1.6875,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,408,412,REPARACION,ENCANTO,CEMENTADO,408,412,02/05/1979,06/05/1979,CJ,1.6875,7,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,408,412,REPARACION,ENCANTO,CEMENTADO,408,412,26/04/1979,06/05/1979,SCALLOP,1.5625,7,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-399,INTERVALO DISPARADO,421,427.5,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,421,427.5,05/07/1971,25/04/1979,BJ,4,10,6.5,SIN INFORMACION,0.472440945
MOLOACAN-399,INTERVALO DISPARADO,427.7,428,TERMINACION,ENCANTO,CEMENTADO,427.7,428,02/07/1971,03/07/1971,CJ,1.6875,13,0.3,SIN INFORMACION,0.31496063
MOLOACAN-4,INTERVALO DISPARADO,271,273,TERMINACION,ENCANTO,ABIERTO,271,273,14/12/1948,SIN INFORMACION,MC COLLOUGH,1.6875,20,2,SIN INFORMACION,0.5
MOLOACAN-4,INTERVALO DISPARADO,287,291,TERMINACION,ENCANTO,ABIERTO,287,291,14/12/1948,SIN INFORMACION,MC COLLOUGH,1.6875,20,4,SIN INFORMACION,0.5
MOLOACAN-401,INTERVALO DISPARADO,326,328,TERMINACION,ENCANTO,AISLADO TXD,326,328,13/10/1971,01/03/1981,SCALLOP,1.5625,13,2,SIN INFORMACION,0.315
MOLOACAN-401,INTERVALO DISPARADO,375,381,REPARACION,ENCANTO,CEMENTADO,375,381,22/01/1975,31/03/1976,C.J.,1.6875,13,6,SIN INFORMACION,0.315
MOLOACAN-401,INTERVALO DISPARADO,369,372,REPARACION,ENCANTO,AISLADO TXD,369,372,22/01/1975,01/03/1981,C.J.,1.6875,13,3,SIN INFORMACION,0.315
MOLOACAN-401,INTERVALO DISPARADO,279,287,REPARACION,ENCANTO,AISLADO TXD,279,287,01/04/1981,01/03/1985,C.J,1.6875,13,8,SIN INFORMACION,0.315
MOLOACAN-401,INTERVALO DISPARADO,252,256,REPARACION,ENCANTO,AISLADO TXC,252,256,03/03/1985,09/03/1985,C.J.,1.6875,13,4,SIN INFORMACION,0.315
MOLOACAN-401,INTERVALO DISPARADO,221,225,REPARACION,ENCANTO,AISLADO TXC,221,225,06/03/1985,09/03/1985,C.J.,1.6875,13,4,SIN INFORMACION,0.315
MOLOACAN-402,INTERVALO DISPARADO,275,276,TERMINACION,ENCANTO,CEMENTADO,275,276,SIN INFORMACION,06/10/1970,B.J.,4,13,1,SIN INFORMACION,0.472
MOLOACAN-402,INTERVALO DISPARADO,269,272,TERMINACION,ENCANTO,AISLADO TXC,269,272,06/10/1970,03/04/2003,C.J.,1.6875,13,3,SIN INFORMACION,0.315
MOLOACAN-403,INTERVALO DISPARADO,265,270,TERMINACION,ENCANTO,SIN INFORMACION,265,270,12/06/1971,SIN INFORMACION,C.J.,1.6875,13,5,SIN INFORMACION,0.315
MOLOACAN-403,INTERVALO DISPARADO,278,281,REPARACION,ENCANTO,SIN INFORMACION,278,281,22/10/1975,SIN INFORMACION,C.J.,1.6875,13,3,SIN INFORMACION,0.315
MOLOACAN-403,INTERVALO DISPARADO,265,270,REPARACION,ENCANTO,SIN INFORMACION,265,270,22/10/1975,SIN INFORMACION,C.J.,1.6875,13,5,SIN INFORMACION,0.315
MOLOACAN-403,INTERVALO DISPARADO,255,260,REPARACION,ENCANTO,SIN INFORMACION,255,260,25/10/1975,SIN INFORMACION,C.J.,1.6875,13,5,SIN INFORMACION,0.315
MOLOACAN-404,INTERVALO DISPARADO,446,448,TERMINACION,ENCANTO,AISLADO TXC,446,448,12/10/1971,23/06/1976,SCALLOP,1.5625,13,2,SIN INFORMACION,0.315
MOLOACAN-404,INTERVALO DISPARADO,411,415,REPARACION,ENCANTO,AISLADO TXC,411,415,27/06/1976,29/06/1975,C.J.,1.6875,13,4,SIN INFORMACION,0.315
MOLOACAN-404,INTERVALO DISPARADO,342,344,REPARACION,ENCANTO,AISLADO TXC,342,344,30/06/1976,24/04/2006,C.J.,1.6875,13,2,SIN INFORMACION,0.315
MOLOACAN-406,INTERVALO DISPARADO,472,478,TERMINACION,SIN INFORMACION,SIN INFORMACION,472,478,01/02/1971,SIN INFORMACION,C.J.,1.6875,13,6,SIN INFORMACION,0.315
MOLOACAN-406,INTERVALO DISPARADO,402,404,REPARACION,SIN INFORMACION,CEMENTADO,402,404,18/10/1977,07/02/1992,C.J.,1.6875,13,2,SIN INFORMACION,0.315
MOLOACAN-406,INTERVALO DISPARADO,412,416,REPARACION,SIN INFORMACION,CEMENTADO,412,416,18/10/1977,07/02/1992,C.J.,1.6875,13,4,SIN INFORMACION,0.315
MOLOACAN-406,INTERVALO DISPARADO,432,436,REPARACION,SIN INFORMACION,CEMENTADO,432,436,18/10/1977,07/02/1992,C.J.,1.6875,13,4,SIN INFORMACION,0.315
MOLOACAN-406,INTERVALO DISPARADO,344,344.5,REPARACION,SIN INFORMACION,CEMENTADO,344,344.5,20/10/1977,20/10/1977,C.J.,1.6875,13,0.5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-406,INTERVALO DISPARADO,330,333,REPARACION,SIN INFORMACION,CEMENTADO,330,333,22/10/1977,16/04/1986,C.J.,1.6875,13,3,SIN INFORMACION,0.315
MOLOACAN-406,INTERVALO DISPARADO,330,336,REPARACION,SIN INFORMACION,CEMENTADO,330,336,23/10/1977,16/04/1986,C.J.,1.6875,13,6,SIN INFORMACION,0.315
MOLOACAN-406,INTERVALO DISPARADO,302,306,REPARACION,SIN INFORMACION,CEMENTADO,302,306,18/04/1986,10/09/1986,C.J.,1.6875,13,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-406,INTERVALO DISPARADO,302,306,REPARACION,SIN INFORMACION,CEMENTADO,302,306,20/04/1986,10/09/1986,C.J.,1.6875,13,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-406,INTERVALO DISPARADO,288,294,REPARACION,SIN INFORMACION,CEMENTADO,288,294,23/04/1986,10/09/1986,C.J.,1.6875,13,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-406,INTERVALO DISPARADO,255,269,REPARACION,SIN INFORMACION,CEMENTADO,255,269,12/09/1986,24/01/1992,C.J.,1.6875,4,14,SIN INFORMACION,SIN INFORMACION
MOLOACAN-406,INTERVALO DISPARADO,469,481,REPARACION,SIN INFORMACION,OPERASIN INFORMACIONO,469,481,20/02/1992,SIN INFORMACION,JRC,1.6875,12,12,SIN INFORMACION,SIN INFORMACION
MOLOACAN-407,INTERVALO DISPARADO,436,439,TERMINACION,ENCANTO,CEMENTADO,436,439,24/02/1971,07/01/1992,C.J.,1.6875,13,3,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,445,449,REPARACION,ENCANTO,CEMENTADO,445,449,28/05/1976,07/01/1992,C.J.,1.6875,13,4,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,420,422,REPARACION,ENCANTO,CEMENTADO,420,422,28/05/1976,07/01/1992,C.J.,1.6875,13,2,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,405,408,REPARACION,ENCANTO,CEMENTADO,405,408,28/05/1976,07/01/1992,C.J.,1.6875,13,3,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,392,396,REPARACION,ENCANTO,CEMENTADO,392,396,28/05/1976,26/12/1991,C.J.,1.6875,13,4,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,348,351,REPARACION,ENCANTO,CEMENTADO,348,351,27/12/1978,26/12/1991,C.J.,1.6875,13,3,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,317,326,REPARACION,ENCANTO,CEMENTADO,317,326,31/12/1978,26/12/1991,C.J.,1.6875,13,9,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,307,313,REPARACION,ENCANTO,CEMENTADO,307,313,31/12/1978,26/12/1991,C.J.,1.6875,13,6,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,333,339,REPARACION,ENCANTO,CEMENTADO,333,339,01/12/1982,26/12/1991,SCALLOP,1.5625,13,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-407,INTERVALO DISPARADO,273,275,REPARACION,ENCANTO,CEMENTADO,273,275,09/05/1984,21/12/1991,C.J.,1.6875,13,2,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,241,249,REPARACION,ENCANTO,CEMENTADO,241,249,11/05/1984,21/12/1991,C.J.,1.6875,13,8,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,241,247,REPARACION,ENCANTO,CEMENTADO,241,247,14/05/1984,21/12/1991,SUPER ION,1.5625,SIN INFORMACION,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-407,INTERVALO DISPARADO,237,241,REPARACION,ENCANTO,CEMENTADO,237,241,15/05/1984,21/12/1991,C.J.,1.6875,SIN INFORMACION,4,SIN INFORMACION,0.315
MOLOACAN-407,INTERVALO DISPARADO,433,440,REPARACION,ENCANTO,ABIERTO,433,440,14/01/1992,SIN INFORMACION,JRC,1.6875,13,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-408,INTERVALO DISPARADO,492,500,TERMINACION,SIN INFORMACION,CEMENTADO,492,500,14/10/1971,11/04/1977,SCALLOP,1.5625,13,8,SIN INFORMACION,SIN INFORMACION
MOLOACAN-408,INTERVALO DISPARADO,469,474,REPARACION,SIN INFORMACION,CEMENTADO,469,474,13/04/1977,15/03/1981,C.J.,1.6875,13,5,SIN INFORMACION,0.315
MOLOACAN-408,INTERVALO DISPARADO,469,474,REPARACION,SIN INFORMACION,CEMENTADO,469,474,14/04/1977,15/03/1981,C.J.,1.6875,13,5,SIN INFORMACION,0.315
MOLOACAN-408,INTERVALO DISPARADO,453,458,REPARACION,SIN INFORMACION,CEMENTADO,453,458,14/04/1977,15/03/1981,C.J.,1.6875,13,5,SIN INFORMACION,0.315
MOLOACAN-408,INTERVALO DISPARADO,458,463,REPARACION,SIN INFORMACION,CEMENTADO,458,463,15/04/1977,15/03/1981,C.J.,1.6875,13,5,SIN INFORMACION,0.315
MOLOACAN-408,INTERVALO DISPARADO,431,435,REPARACION,SIN INFORMACION,CEMENTADO,431,435,13/09/1978,15/03/1981,C.J.,1.6875,13,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-408,INTERVALO DISPARADO,315,317,REPARACION,SIN INFORMACION,CEMENTADO,315,317,16/03/1981,21/11/1991,C.J.,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-408,INTERVALO DISPARADO,317,319,REPARACION,SIN INFORMACION,CEMENTADO,317,319,14/03/1983,21/11/1991,CAPSUT JET,1.6875,13,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-408,INTERVALO DISPARADO,305,311,REPARACION,SIN INFORMACION,CEMENTADO,305,311,16/03/1983,21/11/1991,CAPSUT JET,1.6875,13,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-408,INTERVALO DISPARADO,458,464,REPARACION,SIN INFORMACION,OPERASIN INFORMACIONO,458,464,27/11/1991,SIN INFORMACION,JRC,1.6875,SIN INFORMACION,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-408,INTERVALO DISPARADO,491,500,REPARACION,SIN INFORMACION,OPERASIN INFORMACIONO,491,500,27/11/1991,SIN INFORMACION,JRC,1.6875,SIN INFORMACION,9,SIN INFORMACION,SIN INFORMACION
MOLOACAN-409,INTERVALO DISPARADO,398,402,TERMINACION,ENCANTO,CEMENTADO,398,402,07/12/1970,SIN INFORMACION,C.J.,1.6875,12,4,SIN INFORMACION,0.315
